set,path,label,x_min,y_min,x_max,y_min,x_max,y_max,x_min,y_max
TEST,images/2021-10-04-23-43-09-807455.jpg,characters-4,0.375,0.875,,,0.4580078125,0.9541015625,,
TEST,images/2021-10-04-23-43-09-807455.jpg,characters-9,0.5,0.875,,,0.5830078125,0.9560546875,,
TEST,images/2021-10-04-23-43-09-807455.jpg,dots-5,0.625,0.875,,,0.7080078125,0.978515625,,
TEST,images/2021-10-04-23-43-09-807455.jpg,dots-6,0.75,0.875,,,0.8330078125,0.9580078125,,
TEST,images/2021-10-04-23-43-09-807455.jpg,bamboo-9,0.875,0.875,,,0.9580078125,0.962890625,,
TRAIN,images/2021-10-04-23-43-10-32690.jpg,honors-north,0.0,0.0,,,0.1103515625,0.107421875,,
TRAIN,images/2021-10-04-23-43-10-32690.jpg,bamboo-2,0.166015625,0.0,,,0.2763671875,0.125,,
TRAIN,images/2021-10-04-23-43-10-32690.jpg,characters-6,0.3330078125,0.0,,,0.443359375,0.1005859375,,
TRAIN,images/2021-10-04-23-43-10-32690.jpg,dots-4,0.5,0.0,,,0.6103515625,0.1298828125,,
TRAIN,images/2021-10-04-23-43-10-32690.jpg,honors-green,0.666015625,0.0,,,0.7763671875,0.115234375,,
TRAIN,images/2021-10-04-23-43-10-32690.jpg,dots-5,0.8330078125,0.0,,,0.943359375,0.1083984375,,
TRAIN,images/2021-10-04-23-43-10-32690.jpg,dots-2,0.0,0.166015625,,,0.1103515625,0.2998046875,,
TRAIN,images/2021-10-04-23-43-10-32690.jpg,characters-5,0.166015625,0.166015625,,,0.2763671875,0.2841796875,,
TRAIN,images/2021-10-04-23-43-10-32690.jpg,characters-1,0.3330078125,0.166015625,,,0.443359375,0.2890625,,
TRAIN,images/2021-10-04-23-43-10-32690.jpg,characters-8,0.5,0.166015625,,,0.6103515625,0.296875,,
TRAIN,images/2021-10-04-23-43-10-32690.jpg,honors-west,0.666015625,0.166015625,,,0.7763671875,0.2802734375,,
TRAIN,images/2021-10-04-23-43-10-32690.jpg,bamboo-4,0.8330078125,0.166015625,,,0.943359375,0.2509765625,,
TRAIN,images/2021-10-04-23-43-10-32690.jpg,characters-2,0.0,0.3330078125,,,0.1103515625,0.4375,,
TRAIN,images/2021-10-04-23-43-10-32690.jpg,dots-2,0.166015625,0.3330078125,,,0.2763671875,0.4794921875,,
TRAIN,images/2021-10-04-23-43-10-32690.jpg,dots-1,0.3330078125,0.3330078125,,,0.443359375,0.4384765625,,
TRAIN,images/2021-10-04-23-43-10-32690.jpg,honors-green,0.5,0.3330078125,,,0.6103515625,0.419921875,,
TRAIN,images/2021-10-04-23-43-10-32690.jpg,bamboo-7,0.666015625,0.3330078125,,,0.7763671875,0.447265625,,
TRAIN,images/2021-10-04-23-43-10-32690.jpg,honors-white,0.8330078125,0.3330078125,,,0.943359375,0.4482421875,,
TRAIN,images/2021-10-04-23-43-10-32690.jpg,dots-8,0.0,0.5,,,0.1103515625,0.619140625,,
TRAIN,images/2021-10-04-23-43-10-32690.jpg,dots-7,0.166015625,0.5,,,0.2763671875,0.5927734375,,
TRAIN,images/2021-10-04-23-43-10-32690.jpg,characters-1,0.3330078125,0.5,,,0.443359375,0.591796875,,
TRAIN,images/2021-10-04-23-43-10-32690.jpg,characters-4,0.5,0.5,,,0.6103515625,0.615234375,,
TRAIN,images/2021-10-04-23-43-10-32690.jpg,bamboo-5,0.666015625,0.5,,,0.7763671875,0.5888671875,,
TRAIN,images/2021-10-04-23-43-10-32690.jpg,dots-8,0.8330078125,0.5,,,0.943359375,0.6337890625,,
TRAIN,images/2021-10-04-23-43-10-32690.jpg,honors-east,0.0,0.666015625,,,0.1103515625,0.7939453125,,
TRAIN,images/2021-10-04-23-43-10-32690.jpg,dots-3,0.166015625,0.666015625,,,0.2763671875,0.78515625,,
TRAIN,images/2021-10-04-23-43-10-32690.jpg,characters-4,0.3330078125,0.666015625,,,0.443359375,0.7783203125,,
TRAIN,images/2021-10-04-23-43-10-32690.jpg,bamboo-6,0.5,0.666015625,,,0.6103515625,0.77734375,,
TRAIN,images/2021-10-04-23-43-10-32690.jpg,bamboo-8,0.666015625,0.666015625,,,0.7763671875,0.759765625,,
TRAIN,images/2021-10-04-23-43-10-32690.jpg,characters-1,0.8330078125,0.666015625,,,0.943359375,0.751953125,,
TRAIN,images/2021-10-04-23-43-10-32690.jpg,characters-2,0.0,0.8330078125,,,0.1103515625,0.916015625,,
TRAIN,images/2021-10-04-23-43-10-32690.jpg,honors-white,0.166015625,0.8330078125,,,0.2763671875,0.9677734375,,
TRAIN,images/2021-10-04-23-43-10-32690.jpg,honors-white,0.3330078125,0.8330078125,,,0.443359375,0.96484375,,
TRAIN,images/2021-10-04-23-43-10-32690.jpg,characters-6,0.5,0.8330078125,,,0.6103515625,0.9521484375,,
TRAIN,images/2021-10-04-23-43-10-32690.jpg,characters-1,0.666015625,0.8330078125,,,0.7763671875,0.9228515625,,
TRAIN,images/2021-10-04-23-43-10-32690.jpg,dots-2,0.8330078125,0.8330078125,,,0.943359375,0.91796875,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,dots-6,0.0,0.0,,,0.0947265625,0.09375,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,bamboo-7,0.142578125,0.0,,,0.2373046875,0.0947265625,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,dots-8,0.28515625,0.0,,,0.3798828125,0.07421875,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,dots-6,0.427734375,0.0,,,0.5224609375,0.103515625,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,bamboo-3,0.5712890625,0.0,,,0.666015625,0.107421875,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,bamboo-7,0.7138671875,0.0,,,0.80859375,0.0869140625,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,honors-south,0.8564453125,0.0,,,0.951171875,0.107421875,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,dots-9,0.0,0.142578125,,,0.0947265625,0.224609375,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,bamboo-9,0.142578125,0.142578125,,,0.2373046875,0.2392578125,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,dots-2,0.28515625,0.142578125,,,0.3798828125,0.224609375,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,honors-south,0.427734375,0.142578125,,,0.5224609375,0.2373046875,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,characters-9,0.5712890625,0.142578125,,,0.666015625,0.248046875,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,dots-3,0.7138671875,0.142578125,,,0.80859375,0.2412109375,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,dots-7,0.8564453125,0.142578125,,,0.951171875,0.224609375,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,honors-white,0.0,0.28515625,,,0.0947265625,0.3916015625,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,characters-7,0.142578125,0.28515625,,,0.2373046875,0.390625,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,dots-4,0.28515625,0.28515625,,,0.3798828125,0.3583984375,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,dots-5,0.427734375,0.28515625,,,0.5224609375,0.3681640625,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,dots-9,0.5712890625,0.28515625,,,0.666015625,0.3740234375,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,bamboo-5,0.7138671875,0.28515625,,,0.80859375,0.3720703125,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,characters-3,0.8564453125,0.28515625,,,0.951171875,0.361328125,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,dots-4,0.0,0.427734375,,,0.0947265625,0.5341796875,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,honors-red,0.142578125,0.427734375,,,0.2373046875,0.533203125,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,dots-1,0.28515625,0.427734375,,,0.3798828125,0.5126953125,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,characters-6,0.427734375,0.427734375,,,0.5224609375,0.5244140625,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,honors-south,0.5712890625,0.427734375,,,0.666015625,0.517578125,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,dots-7,0.7138671875,0.427734375,,,0.80859375,0.5166015625,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,honors-west,0.8564453125,0.427734375,,,0.951171875,0.5439453125,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,bamboo-3,0.0,0.5712890625,,,0.0947265625,0.6689453125,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,dots-9,0.142578125,0.5712890625,,,0.2373046875,0.6630859375,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,bamboo-4,0.28515625,0.5712890625,,,0.3798828125,0.6875,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,characters-8,0.427734375,0.5712890625,,,0.5224609375,0.658203125,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,honors-east,0.5712890625,0.5712890625,,,0.666015625,0.654296875,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,honors-north,0.7138671875,0.5712890625,,,0.80859375,0.6767578125,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,dots-1,0.8564453125,0.5712890625,,,0.951171875,0.6650390625,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,characters-4,0.0,0.7138671875,,,0.0947265625,0.8212890625,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,dots-5,0.142578125,0.7138671875,,,0.2373046875,0.7900390625,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,bamboo-8,0.28515625,0.7138671875,,,0.3798828125,0.8076171875,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,honors-red,0.427734375,0.7138671875,,,0.5224609375,0.7978515625,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,characters-4,0.5712890625,0.7138671875,,,0.666015625,0.791015625,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,bamboo-7,0.7138671875,0.7138671875,,,0.80859375,0.7958984375,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,bamboo-9,0.8564453125,0.7138671875,,,0.951171875,0.8193359375,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,dots-4,0.0,0.8564453125,,,0.0947265625,0.951171875,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,honors-east,0.142578125,0.8564453125,,,0.2373046875,0.958984375,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,characters-9,0.28515625,0.8564453125,,,0.3798828125,0.9697265625,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,bamboo-4,0.427734375,0.8564453125,,,0.5224609375,0.951171875,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,dots-6,0.5712890625,0.8564453125,,,0.666015625,0.9599609375,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,characters-3,0.7138671875,0.8564453125,,,0.80859375,0.9619140625,,
VALIDATION,images/2021-10-04-23-43-10-320629.jpg,dots-1,0.8564453125,0.8564453125,,,0.951171875,0.966796875,,
TRAIN,images/2021-10-04-23-43-10-550753.jpg,bamboo-1,0.0,0.0,,,0.1103515625,0.13671875,,
TRAIN,images/2021-10-04-23-43-10-550753.jpg,bamboo-8,0.166015625,0.0,,,0.2763671875,0.1484375,,
TRAIN,images/2021-10-04-23-43-10-550753.jpg,honors-white,0.3330078125,0.0,,,0.443359375,0.1083984375,,
TRAIN,images/2021-10-04-23-43-10-550753.jpg,dots-2,0.5,0.0,,,0.6103515625,0.1201171875,,
TRAIN,images/2021-10-04-23-43-10-550753.jpg,bamboo-5,0.666015625,0.0,,,0.7763671875,0.1279296875,,
TRAIN,images/2021-10-04-23-43-10-550753.jpg,bamboo-4,0.8330078125,0.0,,,0.943359375,0.1240234375,,
TRAIN,images/2021-10-04-23-43-10-550753.jpg,characters-2,0.0,0.166015625,,,0.1103515625,0.2880859375,,
TRAIN,images/2021-10-04-23-43-10-550753.jpg,honors-south,0.166015625,0.166015625,,,0.2763671875,0.26171875,,
TRAIN,images/2021-10-04-23-43-10-550753.jpg,honors-east,0.3330078125,0.166015625,,,0.443359375,0.265625,,
TRAIN,images/2021-10-04-23-43-10-550753.jpg,bamboo-6,0.5,0.166015625,,,0.6103515625,0.2783203125,,
TRAIN,images/2021-10-04-23-43-10-550753.jpg,bamboo-9,0.666015625,0.166015625,,,0.7763671875,0.2802734375,,
TRAIN,images/2021-10-04-23-43-10-550753.jpg,honors-east,0.8330078125,0.166015625,,,0.943359375,0.296875,,
TRAIN,images/2021-10-04-23-43-10-550753.jpg,dots-1,0.0,0.3330078125,,,0.1103515625,0.4638671875,,
TRAIN,images/2021-10-04-23-43-10-550753.jpg,dots-9,0.166015625,0.3330078125,,,0.2763671875,0.4423828125,,
TRAIN,images/2021-10-04-23-43-10-550753.jpg,characters-5,0.3330078125,0.3330078125,,,0.443359375,0.44140625,,
TRAIN,images/2021-10-04-23-43-10-550753.jpg,bamboo-7,0.5,0.3330078125,,,0.6103515625,0.4453125,,
TRAIN,images/2021-10-04-23-43-10-550753.jpg,honors-west,0.666015625,0.3330078125,,,0.7763671875,0.4560546875,,
TRAIN,images/2021-10-04-23-43-10-550753.jpg,honors-red,0.8330078125,0.3330078125,,,0.943359375,0.4560546875,,
TRAIN,images/2021-10-04-23-43-10-550753.jpg,bamboo-9,0.0,0.5,,,0.1103515625,0.630859375,,
TRAIN,images/2021-10-04-23-43-10-550753.jpg,honors-red,0.166015625,0.5,,,0.2763671875,0.6337890625,,
TRAIN,images/2021-10-04-23-43-10-550753.jpg,dots-5,0.3330078125,0.5,,,0.443359375,0.619140625,,
TRAIN,images/2021-10-04-23-43-10-550753.jpg,bamboo-6,0.5,0.5,,,0.6103515625,0.6337890625,,
TRAIN,images/2021-10-04-23-43-10-550753.jpg,dots-6,0.666015625,0.5,,,0.7763671875,0.59375,,
TRAIN,images/2021-10-04-23-43-10-550753.jpg,characters-3,0.8330078125,0.5,,,0.943359375,0.611328125,,
TRAIN,images/2021-10-04-23-43-10-550753.jpg,characters-8,0.0,0.666015625,,,0.1103515625,0.7626953125,,
TRAIN,images/2021-10-04-23-43-10-550753.jpg,characters-7,0.166015625,0.666015625,,,0.2763671875,0.78515625,,
TRAIN,images/2021-10-04-23-43-10-550753.jpg,bamboo-3,0.3330078125,0.666015625,,,0.443359375,0.767578125,,
TRAIN,images/2021-10-04-23-43-10-550753.jpg,characters-9,0.5,0.666015625,,,0.6103515625,0.77734375,,
TRAIN,images/2021-10-04-23-43-10-550753.jpg,bamboo-4,0.666015625,0.666015625,,,0.7763671875,0.79296875,,
TRAIN,images/2021-10-04-23-43-10-550753.jpg,dots-2,0.8330078125,0.666015625,,,0.943359375,0.7783203125,,
TRAIN,images/2021-10-04-23-43-10-550753.jpg,bamboo-6,0.0,0.8330078125,,,0.1103515625,0.9638671875,,
TRAIN,images/2021-10-04-23-43-10-550753.jpg,honors-white,0.166015625,0.8330078125,,,0.2763671875,0.9404296875,,
TRAIN,images/2021-10-04-23-43-10-550753.jpg,characters-3,0.3330078125,0.8330078125,,,0.443359375,0.9296875,,
TRAIN,images/2021-10-04-23-43-10-550753.jpg,characters-8,0.5,0.8330078125,,,0.6103515625,0.9453125,,
TRAIN,images/2021-10-04-23-43-10-550753.jpg,dots-4,0.666015625,0.8330078125,,,0.7763671875,0.9697265625,,
TRAIN,images/2021-10-04-23-43-10-550753.jpg,dots-4,0.8330078125,0.8330078125,,,0.943359375,0.9404296875,,
TRAIN,images/2021-10-04-23-43-10-620930.jpg,honors-red,0.0,0.0,,,0.3330078125,0.2861328125,,
TRAIN,images/2021-10-04-23-43-10-620930.jpg,honors-north,0.5,0.0,,,0.8330078125,0.3740234375,,
TRAIN,images/2021-10-04-23-43-10-620930.jpg,honors-white,0.0,0.5,,,0.3330078125,0.7822265625,,
TRAIN,images/2021-10-04-23-43-10-620930.jpg,bamboo-7,0.5,0.5,,,0.8330078125,0.802734375,,
TRAIN,images/2021-10-04-23-43-10-688294.jpg,honors-green,0.0,0.0,,,0.3330078125,0.3525390625,,
TRAIN,images/2021-10-04-23-43-10-688294.jpg,characters-1,0.5,0.0,,,0.8330078125,0.3818359375,,
TRAIN,images/2021-10-04-23-43-10-688294.jpg,bamboo-5,0.0,0.5,,,0.3330078125,0.7802734375,,
TRAIN,images/2021-10-04-23-43-10-688294.jpg,honors-south,0.5,0.5,,,0.8330078125,0.818359375,,
TRAIN,images/2021-10-04-23-43-10-912122.jpg,honors-white,0.0,0.0,,,0.1103515625,0.1015625,,
TRAIN,images/2021-10-04-23-43-10-912122.jpg,dots-7,0.166015625,0.0,,,0.2763671875,0.099609375,,
TRAIN,images/2021-10-04-23-43-10-912122.jpg,honors-east,0.3330078125,0.0,,,0.443359375,0.0859375,,
TRAIN,images/2021-10-04-23-43-10-912122.jpg,dots-9,0.5,0.0,,,0.6103515625,0.1064453125,,
TRAIN,images/2021-10-04-23-43-10-912122.jpg,bamboo-2,0.666015625,0.0,,,0.7763671875,0.1181640625,,
TRAIN,images/2021-10-04-23-43-10-912122.jpg,characters-8,0.8330078125,0.0,,,0.943359375,0.0966796875,,
TRAIN,images/2021-10-04-23-43-10-912122.jpg,bamboo-1,0.0,0.166015625,,,0.1103515625,0.2548828125,,
TRAIN,images/2021-10-04-23-43-10-912122.jpg,bamboo-8,0.166015625,0.166015625,,,0.2763671875,0.2685546875,,
TRAIN,images/2021-10-04-23-43-10-912122.jpg,characters-2,0.3330078125,0.166015625,,,0.443359375,0.2880859375,,
TRAIN,images/2021-10-04-23-43-10-912122.jpg,honors-east,0.5,0.166015625,,,0.6103515625,0.2978515625,,
TRAIN,images/2021-10-04-23-43-10-912122.jpg,characters-8,0.666015625,0.166015625,,,0.7763671875,0.267578125,,
TRAIN,images/2021-10-04-23-43-10-912122.jpg,characters-8,0.8330078125,0.166015625,,,0.943359375,0.2685546875,,
TRAIN,images/2021-10-04-23-43-10-912122.jpg,bamboo-3,0.0,0.3330078125,,,0.1103515625,0.42578125,,
TRAIN,images/2021-10-04-23-43-10-912122.jpg,characters-9,0.166015625,0.3330078125,,,0.2763671875,0.4599609375,,
TRAIN,images/2021-10-04-23-43-10-912122.jpg,characters-4,0.3330078125,0.3330078125,,,0.443359375,0.46484375,,
TRAIN,images/2021-10-04-23-43-10-912122.jpg,dots-7,0.5,0.3330078125,,,0.6103515625,0.4228515625,,
TRAIN,images/2021-10-04-23-43-10-912122.jpg,dots-5,0.666015625,0.3330078125,,,0.7763671875,0.4189453125,,
TRAIN,images/2021-10-04-23-43-10-912122.jpg,dots-4,0.8330078125,0.3330078125,,,0.943359375,0.4501953125,,
TRAIN,images/2021-10-04-23-43-10-912122.jpg,characters-6,0.0,0.5,,,0.1103515625,0.6318359375,,
TRAIN,images/2021-10-04-23-43-10-912122.jpg,bamboo-8,0.166015625,0.5,,,0.2763671875,0.5927734375,,
TRAIN,images/2021-10-04-23-43-10-912122.jpg,dots-6,0.3330078125,0.5,,,0.443359375,0.59375,,
TRAIN,images/2021-10-04-23-43-10-912122.jpg,characters-1,0.5,0.5,,,0.6103515625,0.6240234375,,
TRAIN,images/2021-10-04-23-43-10-912122.jpg,bamboo-9,0.666015625,0.5,,,0.7763671875,0.6064453125,,
TRAIN,images/2021-10-04-23-43-10-912122.jpg,bamboo-7,0.8330078125,0.5,,,0.943359375,0.6142578125,,
TRAIN,images/2021-10-04-23-43-10-912122.jpg,bamboo-7,0.0,0.666015625,,,0.1103515625,0.7763671875,,
TRAIN,images/2021-10-04-23-43-10-912122.jpg,bamboo-4,0.166015625,0.666015625,,,0.2763671875,0.7958984375,,
TRAIN,images/2021-10-04-23-43-10-912122.jpg,dots-2,0.3330078125,0.666015625,,,0.443359375,0.7734375,,
TRAIN,images/2021-10-04-23-43-10-912122.jpg,characters-7,0.5,0.666015625,,,0.6103515625,0.7958984375,,
TRAIN,images/2021-10-04-23-43-10-912122.jpg,characters-8,0.666015625,0.666015625,,,0.7763671875,0.7744140625,,
TRAIN,images/2021-10-04-23-43-10-912122.jpg,dots-5,0.8330078125,0.666015625,,,0.943359375,0.7998046875,,
TRAIN,images/2021-10-04-23-43-10-912122.jpg,characters-6,0.0,0.8330078125,,,0.1103515625,0.9521484375,,
TRAIN,images/2021-10-04-23-43-10-912122.jpg,characters-1,0.166015625,0.8330078125,,,0.2763671875,0.966796875,,
TRAIN,images/2021-10-04-23-43-10-912122.jpg,dots-6,0.3330078125,0.8330078125,,,0.443359375,0.9306640625,,
TRAIN,images/2021-10-04-23-43-10-912122.jpg,bamboo-2,0.5,0.8330078125,,,0.6103515625,0.943359375,,
TRAIN,images/2021-10-04-23-43-10-912122.jpg,dots-7,0.666015625,0.8330078125,,,0.7763671875,0.953125,,
TRAIN,images/2021-10-04-23-43-10-912122.jpg,honors-white,0.8330078125,0.8330078125,,,0.943359375,0.9453125,,
TRAIN,images/2021-10-04-23-43-11-176706.jpg,dots-2,0.0,0.0,,,0.0947265625,0.0947265625,,
TRAIN,images/2021-10-04-23-43-11-176706.jpg,honors-red,0.142578125,0.0,,,0.2373046875,0.10546875,,
TRAIN,images/2021-10-04-23-43-11-176706.jpg,characters-1,0.28515625,0.0,,,0.3798828125,0.109375,,
TRAIN,images/2021-10-04-23-43-11-176706.jpg,characters-3,0.427734375,0.0,,,0.5224609375,0.1240234375,,
TRAIN,images/2021-10-04-23-43-11-176706.jpg,dots-8,0.5712890625,0.0,,,0.666015625,0.0966796875,,
TRAIN,images/2021-10-04-23-43-11-176706.jpg,honors-green,0.7138671875,0.0,,,0.80859375,0.1064453125,,
TRAIN,images/2021-10-04-23-43-11-176706.jpg,dots-2,0.8564453125,0.0,,,0.951171875,0.076171875,,
TRAIN,images/2021-10-04-23-43-11-176706.jpg,characters-4,0.0,0.142578125,,,0.0947265625,0.240234375,,
TRAIN,images/2021-10-04-23-43-11-176706.jpg,dots-2,0.142578125,0.142578125,,,0.2373046875,0.23828125,,
TRAIN,images/2021-10-04-23-43-11-176706.jpg,dots-1,0.28515625,0.142578125,,,0.3798828125,0.25,,
TRAIN,images/2021-10-04-23-43-11-176706.jpg,honors-east,0.427734375,0.142578125,,,0.5224609375,0.2197265625,,
TRAIN,images/2021-10-04-23-43-11-176706.jpg,honors-red,0.5712890625,0.142578125,,,0.666015625,0.259765625,,
TRAIN,images/2021-10-04-23-43-11-176706.jpg,dots-6,0.7138671875,0.142578125,,,0.80859375,0.2412109375,,
TRAIN,images/2021-10-04-23-43-11-176706.jpg,characters-2,0.8564453125,0.142578125,,,0.951171875,0.259765625,,
TRAIN,images/2021-10-04-23-43-11-176706.jpg,characters-1,0.0,0.28515625,,,0.0947265625,0.3955078125,,
TRAIN,images/2021-10-04-23-43-11-176706.jpg,bamboo-5,0.142578125,0.28515625,,,0.2373046875,0.3955078125,,
TRAIN,images/2021-10-04-23-43-11-176706.jpg,characters-8,0.28515625,0.28515625,,,0.3798828125,0.404296875,,
TRAIN,images/2021-10-04-23-43-11-176706.jpg,dots-5,0.427734375,0.28515625,,,0.5224609375,0.396484375,,
TRAIN,images/2021-10-04-23-43-11-176706.jpg,characters-3,0.5712890625,0.28515625,,,0.666015625,0.390625,,
TRAIN,images/2021-10-04-23-43-11-176706.jpg,honors-north,0.7138671875,0.28515625,,,0.80859375,0.3759765625,,
TRAIN,images/2021-10-04-23-43-11-176706.jpg,bamboo-6,0.8564453125,0.28515625,,,0.951171875,0.412109375,,
TRAIN,images/2021-10-04-23-43-11-176706.jpg,dots-3,0.0,0.427734375,,,0.0947265625,0.4990234375,,
TRAIN,images/2021-10-04-23-43-11-176706.jpg,dots-8,0.142578125,0.427734375,,,0.2373046875,0.51171875,,
TRAIN,images/2021-10-04-23-43-11-176706.jpg,dots-6,0.28515625,0.427734375,,,0.3798828125,0.51953125,,
TRAIN,images/2021-10-04-23-43-11-176706.jpg,bamboo-6,0.427734375,0.427734375,,,0.5224609375,0.546875,,
TRAIN,images/2021-10-04-23-43-11-176706.jpg,characters-5,0.5712890625,0.427734375,,,0.666015625,0.5263671875,,
TRAIN,images/2021-10-04-23-43-11-176706.jpg,dots-6,0.7138671875,0.427734375,,,0.80859375,0.5224609375,,
TRAIN,images/2021-10-04-23-43-11-176706.jpg,characters-5,0.8564453125,0.427734375,,,0.951171875,0.5224609375,,
TRAIN,images/2021-10-04-23-43-11-176706.jpg,dots-4,0.0,0.5712890625,,,0.0947265625,0.6669921875,,
TRAIN,images/2021-10-04-23-43-11-176706.jpg,bamboo-9,0.142578125,0.5712890625,,,0.2373046875,0.658203125,,
TRAIN,images/2021-10-04-23-43-11-176706.jpg,dots-1,0.28515625,0.5712890625,,,0.3798828125,0.646484375,,
TRAIN,images/2021-10-04-23-43-11-176706.jpg,bamboo-8,0.427734375,0.5712890625,,,0.5224609375,0.6884765625,,
TRAIN,images/2021-10-04-23-43-11-176706.jpg,characters-2,0.5712890625,0.5712890625,,,0.666015625,0.6826171875,,
TRAIN,images/2021-10-04-23-43-11-176706.jpg,dots-2,0.7138671875,0.5712890625,,,0.80859375,0.6435546875,,
TRAIN,images/2021-10-04-23-43-11-176706.jpg,dots-3,0.8564453125,0.5712890625,,,0.951171875,0.6953125,,
TRAIN,images/2021-10-04-23-43-11-176706.jpg,dots-7,0.0,0.7138671875,,,0.0947265625,0.79296875,,
TRAIN,images/2021-10-04-23-43-11-176706.jpg,honors-west,0.142578125,0.7138671875,,,0.2373046875,0.791015625,,
TRAIN,images/2021-10-04-23-43-11-176706.jpg,honors-west,0.28515625,0.7138671875,,,0.3798828125,0.802734375,,
